"Austen_Northanger.txt"	"Austen_Persuasion.txt"	"Austen_Pride.txt"	"Austen_Sense.txt"	"CBronte_Jane.txt"	"Dickens_Hard.txt"	"EEE_Adam.txt"
"gentleman"	0.0336347524611583	0.0324059626971363	0.0262872539677324	0.0217396757443749	0.0176355532754032	0.044293376214457	0.0227021066628366
"get"	0.0517457730171667	0.0432079502628484	0.0418953110110735	0.0267565239930768	0.0491657848890029	0.0741432601850693	0.111657300117217
"word"	0.0258728865085833	0.0384070669003097	0.0394308809515986	0.0401347859896151	0.0448904992464809	0.0635513658729165	0.0403078220340161
"under"	0.0297538194848708	0.0516094961472911	0.027108730654224	0.0426432101139661	0.0748174987441348	0.0471820746632259	0.0736660195794087
"part"	0.0595076389697417	0.0504092753066564	0.0492886011894982	0.0401347859896151	0.0309958209082844	0.0491078736290719	0.039381205435533
"got"	0.0323411081357292	0.0252046376533282	0.0205369171622909	0.0225758171191585	0.0539754812368401	0.0828093555313761	0.166327679427722
"home"	0.0750313708748917	0.0996183297726782	0.0542174613084481	0.0576937548600717	0.0427528564252199	0.0683658632875314	0.0847854187612063
"looked"	0.069856793573175	0.0504092753066564	0.0607892748003812	0.0510046238618026	0.117570355169355	0.0982157472581437	0.104707675628594
"wish"	0.0711504378986042	0.0696128087568113	0.0796832385896888	0.0610383203592063	0.0561131240581011	0.0327385824193812	0.0315049643484264
"heard"	0.0491584843663083	0.078014354641254	0.0706469950382808	0.0652190272331246	0.0961939269567448	0.0674029638046084	0.043550980128707
"o"	0.0206983092068667	0.00240044168126935	0.00492886011894982	0.0108698378721874	0.0256517138551319	0.0905125513947599	0.3377517501471
"things"	0.038809329762875	0.0288053001752322	0.0230013472217658	0.0175589688704566	0.0352711065508064	0.0404417782827651	0.109804066920251
"something"	0.0724440822240333	0.0768141338006193	0.0583248447409063	0.0627106031087736	0.0726798559228738	0.0568110694924557	0.0727394029809256
"present"	0.04657119571545	0.078014354641254	0.0558604146814313	0.0702358754818265	0.0347366958454912	0.0625884663899935	0.0324315809469095
"through"	0.0633885719460292	0.040807508581579	0.0345020208326488	0.030937230866995	0.0758863201547653	0.0712545617363003	0.0667163950907853
"believe"	0.0646822162714583	0.0576106003504645	0.0714684717247725	0.0752527237305284	0.0363399279614369	0.0529594715607638	0.0458675216249149
"night"	0.0258728865085833	0.0276050793345976	0.0279302073407157	0.0275926653678604	0.0801616057972873	0.131917229160448	0.043550980128707
"people"	0.0608012832951708	0.0456083919441177	0.0377879275786153	0.0443154928635334	0.0325990530242302	0.0943641493264518	0.0727394029809256
"right"	0.0336347524611583	0.0504092753066564	0.0328590674596655	0.0267565239930768	0.0454249099517962	0.0722174612192233	0.086175343658931
"kind"	0.0633885719460292	0.0240044168126935	0.0501100778759899	0.0794334306044466	0.0288581780870234	0.0394788787998421	0.0208488734658704
"best"	0.0297538194848708	0.0504092753066564	0.0336805441461571	0.0217396757443749	0.0336678744348607	0.0346643813852272	0.0505006046173305
"wife"	0.0129364432542917	0.0480088336253871	0.036144974205632	0.0367902204904805	0.0427528564252199	0.0240724870730744	0.0319682726476679
"course"	0.0271665308340125	0.0504092753066564	0.0377879275786153	0.0250842412435095	0.0363399279614369	0.041404677765688	0.0194589485681457
"find"	0.0310474638103	0.0276050793345976	0.047645647816515	0.0459877756131007	0.0406152136039589	0.0510336725949178	0.0495739880188474
"moment"	0.0983169687326167	0.0720132504380806	0.0525745079354648	0.0727442996061774	0.0571819454687316	0.0577739689753787	0.054207071011263
"seemed"	0.0892614584546125	0.111620538179025	0.0542174613084481	0.076088865105312	0.112226248116202	0.0577739689753787	0.0657897784923021
"however"	0.128070788217487	0.106819654816486	0.110077875989879	0.129601913091466	0.0347366958454912	0.0337014819023042	0.021312181765112
"honour"	0.01552373190515	0.0168030917688855	0.0345020208326488	0.0150505447461057	0.00534410705315249	0.0250353865559974	0.0143625572764885
"leave"	0.0375156854374458	0.0528097169879258	0.0501100778759899	0.0484961997374516	0.0577163561740469	0.0298498839706123	0.0426243635302239
"seen"	0.0452775513900208	0.0696128087568113	0.0624322281733644	0.0468239169878843	0.0400808028986437	0.0722174612192233	0.0565236125074708
"oh"	0.100904257383475	0.0672123670755419	0.0780402852167055	0.0585298962348554	0.0609228204059384	0.0539223710436868	0.0301150394507017
"money"	0.0245792421831542	0.0204037542907895	0.0213583938487826	0.0209035343695912	0.0160323211594575	0.0337014819023042	0.0356747390416004
"yes"	0.0918487471054708	0.0576106003504645	0.0624322281733644	0.0510046238618026	0.10795096247368	0.084735154497222	0.0616200037991281
"happy"	0.0582139946443125	0.0768141338006193	0.0681825649788059	0.0836141374783648	0.0288581780870234	0.0231095875901515	0.0203855651666288
"whole"	0.0478648400408792	0.0504092753066564	0.0648966582328394	0.0551853307357208	0.0267205352657624	0.042367577248611	0.0189956402689041
"gave"	0.0310474638103	0.0348064043784056	0.0443597410705484	0.059366037609639	0.0427528564252199	0.0259982860389204	0.0305783477499432
"uncle"	0	0.00120022084063468	0.0484671245030066	0.0100336964974038	0.0133602676328812	0.00192579896584596	0.0227021066628366
"morning"	0.0789123038511792	0.0708130295974459	0.0632537048598561	0.0693997341070428	0.0630604632271994	0.0462191751803029	0.0782991025718244
"almost"	0.07761865952575	0.0720132504380806	0.0484671245030066	0.0710720168566101	0.0534410705315249	0.0356272808681502	0.0370646639393251
"felt"	0.0750313708748917	0.0960176672507741	0.0821476686491637	0.0886309857270667	0.0865745342610703	0.0269611855218434	0.0977580511399701
"least"	0.054333061668025	0.0504092753066564	0.0533959846219564	0.0585298962348554	0.0384775707826979	0.0211837886243055	0.0138992489772469
"given"	0.0401029740883042	0.0396072877409443	0.0451812177570401	0.045151634238317	0.0336678744348607	0.0250353865559974	0.0370646639393251
"whether"	0.0413966184137333	0.0384070669003097	0.0443597410705484	0.0367902204904805	0.0416840350145894	0.0606626674241476	0.0217754900643535
"asked"	0.023285597857725	0.0312057418565016	0.0328590674596655	0.0183951102452403	0.0817648379132331	0.0596997679412246	0.018069023670421
"brother"	0.130658076868346	0.033606183537771	0.0501100778759899	0.0602021789844227	0.02137642821261	0.0491078736290719	0.0227021066628366
"manner"	0.0297538194848708	0.0516094961472911	0.0821476686491637	0.0468239169878843	0.0208420175072947	0.0751061596679923	0.0111193991817975
"speak"	0.04657119571545	0.0312057418565016	0.0542174613084481	0.0510046238618026	0.0443560885411657	0.0356272808681502	0.0593034623029202
"looking"	0.0362220411120167	0.0360066252190403	0.0238228239082575	0.016722827495673	0.0400808028986437	0.0731803607021463	0.086175343658931
"anything"	0.0866741698037542	0.0588108211910992	0.065718134919331	0.0209035343695912	0.0309958209082844	0.0808835565655301	0.0704228614847178
"name"	0.0310474638103	0.0492090544660218	0.0262872539677324	0.0359540791156969	0.0432872671305352	0.0596997679412246	0.0203855651666288
"brought"	0.0323411081357292	0.0396072877409443	0.0303946374001906	0.0484961997374516	0.0363399279614369	0.0529594715607638	0.046794138223398
"hands"	0.0129364432542917	0.0240044168126935	0.00575033680544146	0.014214403371322	0.0406152136039589	0.0702916622533774	0.0565236125074708
"three"	0.069856793573175	0.0456083919441177	0.047645647816515	0.0518407652365862	0.0491657848890029	0.041404677765688	0.0384545888370498
"words"	0.038809329762875	0.0276050793345976	0.0246443005947491	0.0234119584939422	0.0561131240581011	0.0298498839706123	0.0769091776740997
"door"	0.0556267059934542	0.0252046376533282	0.0262872539677324	0.030937230866995	0.0828336593238636	0.0664400643216855	0.0583768457044371
"person"	0.023285597857725	0.0348064043784056	0.0402523576380902	0.0568576134852881	0.0251173031498167	0.0221466881072285	0.0129726323787638
"taken"	0.0271665308340125	0.0324059626971363	0.0254657772812408	0.0242480998687258	0.0331334637295454	0.0259982860389204	0.0333581975453926
"years"	0.0349283967865875	0.0696128087568113	0.0287516840272073	0.0409709273643988	0.0443560885411657	0.0462191751803029	0.0375279722385667
"friends"	0.04657119571545	0.0360066252190403	0.0451812177570401	0.0518407652365862	0.0187043746860337	0.0269611855218434	0.0236287232613198
"sister"	0.0582139946443125	0.0864159005256967	0.146222850195511	0.183114961077619	0.0144290890435117	0.0500707731119948	0.00833954938634816
"half"	0.07761865952575	0.0720132504380806	0.0377879275786153	0.0468239169878843	0.0448904992464809	0.0298498839706123	0.0259452647575276
"hear"	0.0323411081357292	0.0468086127847524	0.0583248447409063	0.0585298962348554	0.0470281420677419	0.0683658632875314	0.0389178971362914
"matter"	0.0271665308340125	0.0252046376533282	0.0238228239082575	0.0392986446148315	0.0224452496232405	0.0269611855218434	0.0268718813560107
"doubt"	0.0362220411120167	0.0312057418565016	0.0303946374001906	0.0384625032400478	0.0325990530242302	0.0317756829364583	0.0143625572764885
"new"	0.054333061668025	0.0300055210158669	0.0188939637893077	0.0259203826182931	0.0550443026474706	0.0231095875901515	0.0662530867915437
"want"	0.0284601751594417	0.037206846059675	0.036144974205632	0.0359540791156969	0.0464937313624267	0.0654771648387625	0.0602300789014034
"few"	0.0737377265494625	0.07441369211935	0.0583248447409063	0.0660551686079082	0.0459593206571114	0.0259982860389204	0.0259452647575276
"far"	0.0504521286917375	0.037206846059675	0.047645647816515	0.0568576134852881	0.0625260525218841	0.044293376214457	0.0426243635302239
"set"	0.0491584843663083	0.037206846059675	0.0246443005947491	0.0267565239930768	0.0309958209082844	0.0471820746632259	0.0657897784923021
"answer"	0.0284601751594417	0.037206846059675	0.0533959846219564	0.0275926653678604	0.0459593206571114	0.0173321906926136	0.0199222568673873
"suppose"	0.0517457730171667	0.0288053001752322	0.0394308809515986	0.0459877756131007	0.0352711065508064	0.0327385824193812	0.0152891738749716
"gone"	0.0439839070645917	0.0612112628723685	0.0509315545624815	0.0292649481174277	0.0352711065508064	0.0548852705266097	0.08293218556424
"often"	0.0478648400408792	0.0360066252190403	0.0731114250977557	0.0434793514887497	0.0368743386667522	0.0288869844876893	0.0389178971362914
"together"	0.054333061668025	0.0648119253942726	0.0525745079354648	0.0610383203592063	0.0245828924445014	0.0394788787998421	0.0296517311514601
"called"	0.0336347524611583	0.0360066252190403	0.0336805441461571	0.0359540791156969	0.0427528564252199	0.0346643813852272	0.0259452647575276
"next"	0.0478648400408792	0.0504092753066564	0.0583248447409063	0.0434793514887497	0.0256517138551319	0.0221466881072285	0.039381205435533
"does"	0.0478648400408792	0.0504092753066564	0.0698255183517892	0.0468239169878843	0.0400808028986437	0.0394788787998421	0.0264085730567692
"less"	0.0478648400408792	0.0360066252190403	0.0632537048598561	0.0811057133540139	0.0245828924445014	0.0279240850047664	0.0356747390416004
"master"	0.00646822162714583	0.00600110420317338	0.0205369171622909	0	0.0427528564252199	0.0163692912096906	0.0185323319696626
"reason"	0.0206983092068667	0.0252046376533282	0.0418953110110735	0.0443154928635334	0.012825856927566	0.0259982860389204	0.0315049643484264
"pen"	0.00517457730171667	0.00600110420317338	0.00246443005947491	0.00250842412435095	0	0.00481449741461489	0.00277984979544939
"subject"	0.0452775513900208	0.0324059626971363	0.0690040416652975	0.0568576134852881	0.0160323211594575	0.0269611855218434	0.010656090882556
"began"	0.0426902627391625	0.0396072877409443	0.0484671245030066	0.0351179377409132	0.0283237673817082	0.0288869844876893	0.0495739880188474
"whose"	0.0375156854374458	0.0252046376533282	0.0484671245030066	0.0401347859896151	0.0352711065508064	0.0154063917267676	0.0231654149620782
"read"	0.0582139946443125	0.0156028709282508	0.0328590674596655	0.0183951102452403	0.0363399279614369	0.0221466881072285	0.0296517311514601
"girl"	0.0349283967865875	0.0120022084063468	0.0312161140866822	0.0301010894922113	0.0411496243092742	0.0587368684583016	0.0194589485681457
"end"	0.0413966184137333	0.0384070669003097	0.0238228239082575	0.0459877756131007	0.0304614102029692	0.0327385824193812	0.043550980128707
"answered"	0.0168173762305792	0.0180033126095202	0.0279302073407157	0.0200673929948076	0.0400808028986437	0.0317756829364583	0.0129726323787638
"husband"	0.0103491546034333	0.0360066252190403	0.0345020208326488	0.030937230866995	0.0154979104541422	0.0202208891413825	0.036138047340842
"child"	0.00517457730171667	0.0276050793345976	0.0115006736108829	0.0326095136165623	0.0454249099517962	0.0317756829364583	0.0370646639393251
"call"	0.0206983092068667	0.0240044168126935	0.0230013472217658	0.0292649481174277	0.0229796603285557	0.0346643813852272	0.021312181765112
"mean"	0.0323411081357292	0.0276050793345976	0.0279302073407157	0.0342817963661296	0.0277893566763929	0.0519965720778408	0.0301150394507017
"chapter"	0.0413966184137333	0.0288053001752322	0.0501100778759899	0.0418070687391824	0.0240484817391862	0.0356272808681502	0.0264085730567692
"used"	0.0258728865085833	0.0228041959720589	0.0164295337298327	0.016722827495673	0.0240484817391862	0.0259982860389204	0.0264085730567692
"round"	0.0349283967865875	0.0180033126095202	0.0139651036703578	0.0225758171191585	0.0619916418165689	0.0539223710436868	0.0963681262422454
"side"	0.04657119571545	0.0564103795098298	0.0435382643840568	0.0459877756131007	0.0411496243092742	0.0394788787998421	0.0528171461135383
"aunt"	0.00517457730171667	0.00960176672507741	0.0640751815463477	0.000836141374783648	0.0112226248116202	0.000962899482922978	0.0555969959089877
"madam"	0.0181110205560083	0.00240044168126935	0.0172510104163244	0.00668913099826919	0.010688214106305	0.00288869844876893	0.00138992489772469
"ought"	0.0258728865085833	0.0624114837130032	0.0369664508921237	0.0301010894922113	0.0197731960966642	0.0192579896584596	0.0101927825833144
"it^s"	0	0	0	0.0016722827495673	0.00480969634783724	0.0779948581167612	0.194126177382215
"each"	0.0595076389697417	0.0516094961472911	0.0525745079354648	0.0484961997374516	0.0523722491208944	0.0134805927609217	0.0328948892461511
"yourself"	0.0284601751594417	0.0168030917688855	0.0410738343245819	0.0317733722417786	0.0390119814880132	0.041404677765688	0.0217754900643535
"pretty"	0.038809329762875	0.033606183537771	0.0197154404757993	0.0301010894922113	0.0122914462222507	0.0356272808681502	0.0620833120983696
"thus"	0.0219919535322958	0.0108019875657121	0.0221798705352742	0.0175589688704566	0.0358055172561217	0.0192579896584596	0.000926616598483129
"either"	0.0478648400408792	0.0432079502628484	0.0484671245030066	0.028428806742644	0.0347366958454912	0.0144434922438447	0.010656090882556
"else"	0.0349283967865875	0.0324059626971363	0.0353234975191404	0.0384625032400478	0.0160323211594575	0.0327385824193812	0.0597667706021618
"therefore"	0.04657119571545	0.033606183537771	0.0616107514868728	0.0777611478548793	0.00961939269567448	0.0221466881072285	0.00138992489772469
"ask"	0.0206983092068667	0.0120022084063468	0.0262872539677324	0.0292649481174277	0.0342022851401759	0.0491078736290719	0.0273351896552523
"fellow"	0.0116427989288625	0.0180033126095202	0.00410738343245819	0.0108698378721874	0.00427528564252199	0.0375530798339961	0.039381205435533
"creature"	0.0297538194848708	0.0120022084063468	0.0115006736108829	0.0117059792469711	0.0101538034009897	0.0134805927609217	0.0064863161893819
"lovelace"	0	0	0	0	0	0	0
"pleasure"	0.0608012832951708	0.0456083919441177	0.0755758551572306	0.0551853307357208	0.0384775707826979	0.0125176932779987	0.0138992489772469
"days"	0.0310474638103	0.0288053001752322	0.0246443005947491	0.0359540791156969	0.0352711065508064	0.0288869844876893	0.0352114307423589
"keep"	0.0142300875797208	0.0168030917688855	0.0213583938487826	0.0259203826182931	0.0384775707826979	0.044293376214457	0.0324315809469095
"jones"	0.00129364432542917	0	0.00328590674596655	0	0	0.000962899482922978	0
"work"	0.0181110205560083	0.0108019875657121	0.0164295337298327	0.0100336964974038	0.0277893566763929	0.0558481700095327	0.113510533314183
"ladies"	0.0349283967865875	0.0312057418565016	0.0607892748003812	0.0275926653678604	0.0416840350145894	0.00674029638046084	0.00741293278786503
"towards"	0.0426902627391625	0.0384070669003097	0.0550389379949397	0.0543491893609371	0.0299269994976539	0.0471820746632259	0.116753691408874
"opinion"	0.0375156854374458	0.0288053001752322	0.0558604146814313	0.0526769066113699	0.0122914462222507	0.0163692912096906	0.0157524821742132
